gene_id,logFC,unshrunk.logFC,logCPM,PValue,FDR,BH,BY,bf
HEBP2,0.619129060056367,0.619244397451715,1.86816305345182,0.0168458234919754,0.0458358882728856,0.0458358882728856,0.467663773336942,1
ZNF581,0.604690529672228,0.605047931740496,0.45813821008516,0.0168583309494102,0.0458616832256356,0.0458616832256356,0.46792695935538,1
SLC35C1,0.593273655941219,0.593506040039736,1.03187367870099,0.0168664518431673,0.0458755377780942,0.0458755377780942,0.468068317416167,1
GSTM2,-0.912860239247597,-0.912885017762873,5.58665351794065,0.0168756018111288,0.0458921858622513,0.0458921858622513,0.468238177893384,1
HEATR6,0.588656243556277,0.588750102144978,2.29162234662977,0.0168863447546363,0.0459131591946769,0.0459131591946769,0.468452168898058,1
AOAH,0.80854182213116,0.80857467959993,4.45527134054001,0.0169081490363999,0.0459641948504322,0.0459641948504322,0.468972885922307,1
U47924.31,-0.572477518054781,-0.572888238276059,0.776690370139095,0.0169118152581139,0.0459659133764667,0.0459659133764667,0.468990420051133,1
KIAA0141,0.572525099472605,0.572561183326403,3.54159624198386,0.0169206331892692,0.0459805361731625,0.0459805361731625,0.469139616511312,1
ERRFI1,0.700205507403777,0.700554596989976,-0.287500975282678,0.0169232653268352,0.0459805361731625,0.0459805361731625,0.469139616511312,1
TTLL12,0.607802770396075,0.607867138003541,2.63624629642628,0.0169291290453064,0.0459860564705029,0.0459860564705029,0.469195940129801,1
CEP44,-0.715222928173753,-0.715244831868286,5.30620630755123,0.0169313678542881,0.0459860564705029,0.0459860564705029,0.469195940129801,1
GNAL,0.770031917402176,0.772624643657353,-2.04447550230149,0.0169440063903641,0.046003904271772,0.046003904271772,0.469378041326086,1
EARS2,0.621722296369558,0.622028131624104,0.654772504518962,0.0169440122664348,0.046003904271772,0.046003904271772,0.469378041326086,1
KLHL28,-0.489167383063403,-0.489203803045138,4.1000286964187,0.0169554794503546,0.0460267897639978,0.0460267897639978,0.469611542105765,1
PRAG1,0.69146005330444,0.69156608018597,2.38762352137505,0.0169594726678758,0.0460293821064704,0.0460293821064704,0.469637991787623,1
CCDC120,0.728007505094113,0.729090436865247,-1.02899610625261,0.0169669209877292,0.0460413492681528,0.0460413492681528,0.469760092791867,1
RBM28,0.454026478589533,0.454070743289328,3.06444283305807,0.0169941059215453,0.0461068597262556,0.0461068597262556,0.470428496289297,1
E2F3,-0.58175967703734,-0.581783856468775,4.8531816476292,0.0170001900310423,0.0461151081415024,0.0461151081415024,0.470512654907003,1
PPP1R3E,-1.00601667893411,-1.02671110584494,-3.77288166840929,0.0170102021153684,0.0461225738757312,0.0461225738757312,0.470588827826776,1
GRK3,-0.522911019258108,-0.522915865977471,7.09731974084621,0.0170104161766325,0.0461225738757312,0.0461225738757312,0.470588827826776,1
TLK2,-0.501813989803034,-0.501824468983085,5.87919460889663,0.017012075433504,0.0461225738757312,0.0461225738757312,0.470588827826776,1
ZNF37A,0.506032612593176,0.506188282268411,1.53572754568443,0.0170214314449959,0.0461396826608852,0.0461396826608852,0.470763388838329,1
IL10,1.14573971239158,1.15216663463305,-2.79400549807415,0.0170273765803984,0.0461425649791208,0.0461425649791208,0.470792797144196,1
ELOCP19,1.54944631137273,1.55193834586921,-0.537210416114316,0.017036617715438,0.0461425649791208,0.0461425649791208,0.470792797144196,1
PDE12,0.529614094253074,0.529709085747033,2.09994199121675,0.0170391795556334,0.0461425649791208,0.0461425649791208,0.470792797144196,1
GTF3C6,-0.633127729238811,-0.633142429172878,5.76700002869537,0.0170392422549608,0.0461425649791208,0.0461425649791208,0.470792797144196,1
TRIM33,-0.468406117683921,-0.468414425337517,6.07966795396431,0.0170395001226626,0.0461425649791208,0.0461425649791208,0.470792797144196,1
EFHD1,0.791343534562486,0.792110467575614,-1.03802160914078,0.0170407690467446,0.0461425649791208,0.0461425649791208,0.470792797144196,1
CCR1,0.981792397376689,0.98206232500875,1.68105989711054,0.0170483167901086,0.046151083694786,0.046151083694786,0.470879713638282,1
SLC8B1,0.636212559346675,0.636388121482685,1.57030427182974,0.0170500076197833,0.046151083694786,0.046151083694786,0.470879713638282,1
PARP1,0.543476390405999,0.543487912788282,5.2984021214846,0.0170584043520225,0.0461655637608326,0.0461655637608326,0.471027453817008,1
MON1A,0.649480426375726,0.649847607768978,0.249158521010166,0.0170731123494443,0.0461971075505543,0.0461971075505543,0.471349295244817,1
SMIM14,0.559961358809454,0.560109755929552,1.70220212156285,0.0170761585665415,0.0461971075505543,0.0461971075505543,0.471349295244817,1
BICC1,0.989283296635277,0.993392372305494,-2.47892540013704,0.0170815507152817,0.0462034446235525,0.0462034446235525,0.471413952428999,1
SLX4,-0.594811674047949,-0.594830450032838,5.20961214084273,0.0170868629221688,0.0462095632400674,0.0462095632400674,0.471476380700705,1
DDX47,0.549692016506052,0.549744991703416,3.12363554959563,0.0170993975666754,0.0462352084838715,0.0462352084838715,0.471738039238097,1
SMIM4,0.652321853228076,0.653021404377131,-0.654035651356826,0.0171028640372806,0.0462363294369739,0.0462363294369739,0.471749476327622,1
MUL1,0.573708358453067,0.574081843519435,0.318628267721214,0.0171087188561614,0.0462439055612569,0.0462439055612569,0.471826775557613,1
MOAP1,0.518009325239404,0.518184522506429,1.2841536493035,0.0171151342034416,0.0462529937891796,0.0462529937891796,0.471919502787812,1
POM121L14P,1.77103472718421,1.80698090803008,-3.61732323737798,0.0171232615839237,0.0462667046542613,0.0462667046542613,0.472059394805649,1
SNORA22,-0.733685568294554,-0.733963846448875,1.71725292998035,0.0171299416575267,0.0462765007331543,0.0462765007331543,0.472159344242469,1
WASF1,-0.75027637984517,-0.750338622265753,3.9787982041068,0.0171351526204437,0.0462823252272637,0.0462823252272637,0.472218771581953,1
POLK,-0.49912109445825,-0.499137736270062,5.2177741482038,0.0171491638276021,0.0463119130103694,0.0463119130103694,0.472520655865498,1
TNRC18P1,1.79648592468921,1.85400223562503,-4.26009153500461,0.0171579128067713,0.0463272819502024,0.0463272819502024,0.472677465227448,1
DHRS4L2,0.585896714757355,0.586321760941015,0.0402515765352166,0.0171730968647391,0.0463600173736274,0.0463600173736274,0.473011464899268,1
PEX5,0.61173640938417,0.61180736801937,2.63181349959854,0.0171864199035267,0.0463860200129046,0.0463860200129046,0.473276769944273,1
C7orf55-LUC7L2,-0.661868325502501,-0.661872955821665,7.6893511653108,0.0171918870671851,0.0463860200129046,0.0463860200129046,0.473276769944273,1
LRP12,-0.789577655294847,-0.789590006415363,6.48470601294752,0.0171936923527592,0.0463860200129046,0.0463860200129046,0.473276769944273,1
MYO1C,-0.625688988549738,-0.62569544767577,6.88793084627919,0.0171949761315163,0.0463860200129046,0.0463860200129046,0.473276769944273,1
TMEM14A,-0.699434807882692,-0.69983227951181,1.01852394971044,0.0172016187871797,0.046391412780718,0.046391412780718,0.473331792378426,1
PDGFB,-0.665612166920012,-0.665664038650313,3.9191258872037,0.0172030994720841,0.046391412780718,0.046391412780718,0.473331792378426,1
PRIM1,-0.477729083615266,-0.4777759596821,3.69928444366712,0.017206645150934,0.04639271650412,0.04639271650412,0.473345094274136,1
FAM104B,-0.52661825964092,-0.526701250298855,2.96473464609261,0.0172155062309746,0.0464037675729269,0.0464037675729269,0.473457848378668,1
DOK2,-0.58684555592926,-0.586849256539815,7.51597448573823,0.0172183167252263,0.0464037675729269,0.0464037675729269,0.473457848378668,1
CENPE,-0.468788371206452,-0.468817103901142,4.24724626266386,0.0172207204984452,0.0464037675729269,0.0464037675729269,0.473457848378668,1
CXXC4,-0.797153540601783,-0.797766976772134,0.897462125774979,0.0172229957137009,0.0464037675729269,0.0464037675729269,0.473457848378668,1
ASH1L,-0.46968510329317,-0.46968839197314,7.45299158395996,0.017230090465324,0.0464121878625376,0.0464121878625376,0.473543760631279,1
EYA3,-0.552211765706337,-0.552228823643803,5.34418924588848,0.017232247968764,0.0464121878625376,0.0464121878625376,0.473543760631279,1
FZD4,0.764006698777852,0.764931064778805,-0.647110631514114,0.0172454838638931,0.0464395806146427,0.0464395806146427,0.473823249003693,1
ZNF687,0.521326292056613,0.521359327770812,3.53376162129842,0.0172497764822075,0.046442884966313,0.046442884966313,0.473856963318585,1
YIF1A,0.634209411466966,0.634374948540251,1.57370917451035,0.0172537739367373,0.0464452819246121,0.0464452819246121,0.473881419494846,1
SLC2A12,1.24283486197738,1.25665177925737,-3.47979393324616,0.0172567981487552,0.0464452819246121,0.0464452819246121,0.473881419494846,1
FOXD4L4,1.4781783374819,1.4814320682605,-1.23362462572873,0.017267704828706,0.0464663815550438,0.0464663815550438,0.474096699118641,1
C21orf59,0.567765387492418,0.567937838308376,1.36011208817142,0.017280324071871,0.0464920812802069,0.0464920812802069,0.474358913529584,1
CEP135,-0.562430693962205,-0.562453692708081,5.0547706355079,0.0172940724383247,0.0465147419139657,0.0465147419139657,0.474590120077316,1
SCRIB,0.663588377997395,0.663642584640179,3.12467450703154,0.0172972097009703,0.0465147419139657,0.0465147419139657,0.474590120077316,1
KLHL21,0.610303517656236,0.610483329032803,1.25490548076147,0.0172979574880055,0.0465147419139657,0.0465147419139657,0.474590120077316,1
CXCR6,1.14860598211227,1.15325803317275,-2.08342974224133,0.0173066545650763,0.0465298698599656,0.0465298698599656,0.474744470578107,1
SSH2,-0.495770175871381,-0.495774108735254,7.06389818736064,0.017316209119765,0.0465472974032009,0.0465472974032009,0.474922283879791,1
EXOC8,0.530702746169162,0.530758313271057,2.82997301559921,0.0173195304866156,0.0465473402271905,0.0465473402271905,0.474922720813149,1
BLOC1S4,0.58481699820134,0.585189436308187,0.247346949130599,0.0173263574196864,0.0465473402271905,0.0465473402271905,0.474922720813149,1
SIRPB1,0.935058081201796,0.935224641219452,2.113559342316,0.0173277550509343,0.0465473402271905,0.0465473402271905,0.474922720813149,1
DDX18,0.539801800791154,0.539828858711018,4.1253959037322,0.0173285147776471,0.0465473402271905,0.0465473402271905,0.474922720813149,1
SLC37A4,0.629830744727027,0.630261278784981,0.210909904056934,0.0173334859692588,0.0465524397153466,0.0465524397153466,0.474974750913645,1
FAM129A,0.538176667077955,0.538186876405058,5.36753147268063,0.0173458373071391,0.0465729427614573,0.0465729427614573,0.475183943584941,1
MKNK2,0.599747867824354,0.599754643218944,5.99759384991793,0.0173472683830299,0.0465729427614573,0.0465729427614573,0.475183943584941,1
SRRT,0.550979152447248,0.551006329989066,3.85893871691543,0.0173560073237855,0.0465881486455264,0.0465881486455264,0.475339089288202,1
TUBGCP6,0.772884173708676,0.772950755924865,2.99449225206045,0.017366724459105,0.0466086582029125,0.0466086582029125,0.47554834839407,1
EPHB6,0.918601843768734,0.91892310225527,0.993774524552183,0.0173747332687407,0.0466218932025188,0.0466218932025188,0.47568338515433,1
PES1,0.63591506331504,0.635960136126522,3.38453065031272,0.0173914296365493,0.0466541825370841,0.0466541825370841,0.476012833379516,1
ZNF621,0.52316552358003,0.523379330800572,1.10864673556557,0.0173929256085446,0.0466541825370841,0.0466541825370841,0.476012833379516,1
TSPOAP1,1.12996966938307,1.13890241779929,-3.28395832844276,0.0173963687057218,0.0466551577078573,0.0466551577078573,0.476022783051283,1
IL7R,0.596176167760905,0.596224432745226,3.40723753638796,0.0174027535135896,0.046664020483342,0.046664020483342,0.476113209989247,1
ZFYVE16,0.591028455418468,0.591098435377617,2.97557795640926,0.0174139918802769,0.0466858922290207,0.0466858922290207,0.476336367508366,1
ZNHIT6,0.508778594100634,0.508936887087953,1.38915303904006,0.0174193215453527,0.0466919181550058,0.0466919181550058,0.476397850058181,1
PELP1,0.596717567347269,0.596786441999402,2.6125400508517,0.0174245971657438,0.0466977971096795,0.0466977971096795,0.476457833059047,1
C6orf106,-0.46643780490034,-0.466446881478112,5.86239526433493,0.017430014656987,0.0467040541304127,0.0467040541304127,0.476521673469612,1
ZBTB11,-0.487809247948316,-0.487821365031538,5.69482056538205,0.0174410026901056,0.0467252326711053,0.0467252326711053,0.476737758215153,1
DLST,-0.566868339480767,-0.566878646240346,6.0706280844693,0.0174523983708787,0.046740156908251,0.046740156908251,0.476890030273592,1
OFD1,-0.45045505028544,-0.45047629660776,4.73877508592212,0.0174527437379522,0.046740156908251,0.046740156908251,0.476890030273592,1
NT5C3A,-0.713936652702165,-0.713937196055755,10.8587155946261,0.0174739283845952,0.0467886205419967,0.0467886205419967,0.477384504945757,1
SURF4,-0.502468314974282,-0.502499222742301,4.21012715421613,0.0174858610749097,0.0468122981595481,0.0468122981595481,0.477626087783681,1
LY75,0.725273705561944,0.725360567553256,2.96130485932078,0.0175007697829378,0.0468439332529166,0.0468439332529166,0.477948860783007,1
RP5-1056L3.3,1.77530470467371,1.81258783768189,-3.60612567050015,0.0175068977304933,0.046848083055952,0.046848083055952,0.477991201241963,1
ELAVL1,-0.489813703653305,-0.489824847162053,5.66879910286659,0.0175085047038152,0.046848083055952,0.046848083055952,0.477991201241963,1
MOCS3,0.633946793307803,0.634250670837097,0.582486364412478,0.0175228721416888,0.0468782470327715,0.0468782470327715,0.478298964432549,1
NOM1,-0.631639122797415,-0.631745877327939,2.50911967834349,0.017534633443452,0.0469014294965214,0.0469014294965214,0.478535495214019,1
DHX57,0.513555240823527,0.513598343355354,3.38017438513244,0.0175411684012878,0.046910626880761,0.046910626880761,0.478629336166608,1
SGPL1,0.878234049352213,0.878463638401881,1.46700778713784,0.0175465318201571,0.0469116456026968,0.0469116456026968,0.478639730191082,1
ACADL,1.28080795340909,1.29768698701256,-3.97253743780703,0.0175477422858404,0.0469116456026968,0.0469116456026968,0.478639730191082,1
SNRPE,0.568017385935846,0.568114805036774,2.19512404552521,0.0175926609112458,0.0470234320404683,0.0470234320404683,0.479780287716331,1
SRSF1,0.4898038381067,0.489818564859316,4.66001574829249,0.0176021897182691,0.0470391088801259,0.0470391088801259,0.479940238581571,1
RREB1,-0.503897412950733,-0.503908130998366,5.66904881106108,0.0176057361016652,0.0470391088801259,0.0470391088801259,0.479940238581571,1
RP11-204C16.4,-0.729125518986378,-0.736947172060324,-2.70971665234303,0.0176078406903758,0.0470391088801259,0.0470391088801259,0.479940238581571,1
ENTPD6,-0.566722820407533,-0.56679276331941,3.21068063585473,0.0176160402744627,0.0470527168826006,0.0470527168826006,0.480079081091767,1
AP003068.23,-0.912875013763672,-0.912885218799126,7.04667308567569,0.0176284287333541,0.0470775066649595,0.0470775066649595,0.480332011352203,1
HSD3B7,0.754310516153096,0.755531295237473,-1.00381841693826,0.0176359909438667,0.0470824599736214,0.0470824599736214,0.480382549982665,1
ISYNA1,0.604920706951259,0.605110624091298,1.27421070759774,0.0176386125829442,0.0470824599736214,0.0470824599736214,0.480382549982665,1
KAT6A,-0.497190134931314,-0.497192626447837,7.7257194304088,0.017641955784699,0.0470824599736214,0.0470824599736214,0.480382549982665,1
SHE,0.567959425337802,0.568086954705453,1.85195808875078,0.0176427145392903,0.0470824599736214,0.0470824599736214,0.480382549982665,1
NFKB1,0.512048913379506,0.512064416274341,4.67720016752812,0.0176481920997848,0.0470887830770939,0.0470887830770939,0.480447064635715,1
TIGAR,0.59621655777784,0.596435464123692,1.15526238983304,0.0176566057385929,0.0471029365979367,0.0471029365979367,0.480591473072265,1
CTC-241N9.1,1.11421111070076,1.12521619995502,-3.42924903739646,0.0176649247855211,0.0471168328346207,0.0471168328346207,0.480733256437389,1
GMPPA,0.470976225348486,0.471035221851116,2.63577647190554,0.0176786335282794,0.0471401659643994,0.0471401659643994,0.480971324465025,1
EGFR,0.870026556659778,0.870697351124525,-0.800118519239693,0.0176820736212058,0.0471401659643994,0.0471401659643994,0.480971324465025,1
ZNF775,0.772198353208131,0.773070658731669,-0.810659331312818,0.017683007470342,0.0471401659643994,0.0471401659643994,0.480971324465025,1
SLC24A4,1.19624609353663,1.196844284487,1.31517041441046,0.0176898876288879,0.047147861358241,0.047147861358241,0.481049840602857,1
C11orf58,-0.525901000937284,-0.525905078131057,7.31154316986245,0.0176921182720528,0.047147861358241,0.047147861358241,0.481049840602857,1
EEA1,-0.500400664269712,-0.500411078504511,5.98808339459649,0.0176996676339426,0.0471544917425798,0.0471544917425798,0.481117490443962,1
ST5,0.607963228398351,0.608248757559097,0.526017479041764,0.0177008313227757,0.0471544917425798,0.0471544917425798,0.481117490443962,1
PFKP,-0.812754677192526,-0.81276538671765,6.59248779282481,0.0177067053573822,0.047161847075306,0.047161847075306,0.48119253693671,1
TAB1,0.589556947772826,0.589649560368884,2.15618663372322,0.0177218660151261,0.0471939304146881,0.0471939304146881,0.48151988339212,1
TBC1D20,-0.519654658821076,-0.51967273087025,5.08696950110852,0.0177420111427197,0.0472392739564504,0.0472392739564504,0.481982523751805,1
ZNF653,0.556132916511487,0.556400625923067,0.65720314762143,0.0177568422657792,0.0472659964695136,0.0472659964695136,0.482255173672273,1
RPRD1B,-0.485508878262557,-0.485533021596502,4.59715065780781,0.0177582872544206,0.0472659964695136,0.0472659964695136,0.482255173672273,1
HSPE1,0.548735650947849,0.548892313353761,1.43035036714755,0.0177647883038287,0.0472749943444591,0.0472749943444591,0.482346979030641,1
SYN2,0.990329547696321,0.994826322179607,-2.31711453378073,0.0177771586172985,0.0472909138231872,0.0472909138231872,0.482509405543403,1
VARS,0.590750829469254,0.590778396146763,4.06163770892552,0.0177813102390424,0.0472909138231872,0.0472909138231872,0.482509405543403,1
ELF4,0.554185773724007,0.554203362715586,4.44439997990229,0.0177818841373122,0.0472909138231872,0.0472909138231872,0.482509405543403,1
PTPRO,0.805672336445803,0.805950290235663,1.11474869527649,0.0177832565049965,0.0472909138231872,0.0472909138231872,0.482509405543403,1
TIMM22,-0.497961012192909,-0.498015958919256,3.34834607450749,0.0178235105618986,0.0473896428593828,0.0473896428593828,0.483516738341892,1
OR7E100P,-0.790405677717834,-0.791930395808925,-0.249469871959332,0.0178454894209872,0.0474397551724786,0.0474397551724786,0.48402803449685,1
C9orf116,-1.14938717007513,-1.17121532292192,-3.34334190953196,0.017852560210333,0.0474502258222008,0.0474502258222008,0.484134866582862,1
MIS18A,0.650929478621513,0.651425611837242,-0.344387274127151,0.0178817261530508,0.0475188945244112,0.0475188945244112,0.484835493659067,1
SLC16A3,0.680910439139908,0.680986075049325,2.64683494136643,0.0178846690810688,0.0475188945244112,0.0475188945244112,0.484835493659067,1
GPR4,0.784629987728216,0.785901030800858,-1.1315239572861,0.0178994206500514,0.0475497497542132,0.0475497497542132,0.48515030970693,1
SIDT1,-0.551771162224482,-0.552394486023959,-0.0215462269609773,0.0179199232238008,0.0475958690113223,0.0475958690113223,0.485620864693772,1
TBC1D4,0.517418171139997,0.517472863440609,3.02077581255244,0.0179247327058109,0.047600298070646,0.047600298070646,0.485666054405888,1
NAMPT,0.662971112425602,0.662974049072725,7.36131084092009,0.0179466754177195,0.0476502160144497,0.0476502160144497,0.486175367410089,1
TGM2,0.649216286982327,0.649237961143808,4.01636793434645,0.0179562818257634,0.0476630852487552,0.0476630852487552,0.486306672265346,1
ZCCHC9,0.51197196147325,0.5121162906668,1.5645291146583,0.017961498244994,0.0476630852487552,0.0476630852487552,0.486306672265346,1
THAP11,-0.532681608723479,-0.532699219354424,5.28711164163822,0.0179618958450429,0.0476630852487552,0.0476630852487552,0.486306672265346,1
HR,1.50948834528965,1.52041341600264,-2.58428548441641,0.0179641067175176,0.0476630852487552,0.0476630852487552,0.486306672265346,1
ASMTL,0.451797831018918,0.451828696591903,3.53602037370124,0.0179681372267217,0.047665431445427,0.047665431445427,0.486330610520497,1
AIF1,0.553650804085052,0.553658091621335,5.87549343743989,0.0179747482371291,0.0476746211121335,0.0476746211121335,0.486424372731061,1
SIRT6,0.575517142261068,0.575625158392414,1.94645010920789,0.0180001926062448,0.0477337507412232,0.0477337507412232,0.487027672601492,1
ECH1,0.470488264395285,0.470497535439599,5.27748645784337,0.0180078257212587,0.0477420043882791,0.0477420043882791,0.48711188459937,1
ASAH1,-0.715142110061584,-0.715143309393767,9.68884009673513,0.0180148477046642,0.0477420043882791,0.0477420043882791,0.48711188459937,1
TBX2,0.999929052264961,1.00278411220279,-1.75399276567018,0.0180191573312702,0.0477420043882791,0.0477420043882791,0.48711188459937,1
ZNF787,0.61689372561137,0.617163680934099,0.575987434215929,0.0180206813563981,0.0477420043882791,0.0477420043882791,0.48711188459937,1
TEPSIN,0.725077385508527,0.72525057622946,1.54898847043769,0.01802180502345,0.0477420043882791,0.0477420043882791,0.48711188459937,1
POLR2J4,-0.500614226703747,-0.500649727945334,4.07126852192025,0.0180222127456481,0.0477420043882791,0.0477420043882791,0.48711188459937,1
PSMD6,-0.546205254167678,-0.546216574117203,5.99186812249923,0.0180298913191776,0.047751489046053,0.047751489046053,0.487208656605117,1
ZSWIM4,0.645024105739832,0.645286024442683,0.885725165115071,0.0180339006276064,0.047751489046053,0.047751489046053,0.487208656605117,1
HNRNPA1,0.507976499039189,0.507977561593385,8.52809898174721,0.0180352488661066,0.047751489046053,0.047751489046053,0.487208656605117,1
HADHB,-0.460117255857813,-0.46012703306414,5.74085466413485,0.0180464635926955,0.0477728330297637,0.0477728330297637,0.487426429366511,1
KIF1B,-0.570496356668325,-0.570507090321463,5.9163633075415,0.0180709228944022,0.0478202883203153,0.0478202883203153,0.487910615908551,1
YBEY,0.576538634065083,0.576906686732716,0.442161823603597,0.0180739459414561,0.0478202883203153,0.0478202883203153,0.487910615908551,1
WAS,0.48771752359654,0.487724555524317,5.63477696747924,0.0180767162677817,0.0478202883203153,0.0478202883203153,0.487910615908551,1
GTF3C5,-0.467184510115627,-0.46720631383854,4.58831376069354,0.0180770159214815,0.0478202883203153,0.0478202883203153,0.487910615908551,1
SC5D,-0.682445616226012,-0.682491336856561,4.18511249237681,0.0180816750984401,0.0478242628738421,0.0478242628738421,0.487951168295986,1
RPS6,0.567776187511957,0.567776996915212,9.13051271894407,0.0180901923272058,0.047838438428551,0.047838438428551,0.48809580154417,1
GCHFR,0.64406593259163,0.644592751664176,-0.365882593031325,0.0181053680628369,0.047857424875831,0.047857424875831,0.488289520350805,1
YTHDC1,0.44772086762333,0.447736648909572,4.50366563964901,0.0181055360099106,0.047857424875831,0.047857424875831,0.488289520350805,1
SPG11,-0.504996811185249,-0.505000476132954,7.42255611876477,0.0181068488045058,0.047857424875831,0.047857424875831,0.488289520350805,1
RPL18A,0.580273864934492,0.580274547789794,9.38354702981541,0.0181109266737175,0.0478581637393644,0.0478581637393644,0.488297058978744,1
XXbac-BPGBPG55C20.4,0.726989423682623,0.727248383523319,1.52155125114739,0.0181134462628063,0.0478581637393644,0.0478581637393644,0.488297058978744,1
NOLC1,0.467297803397045,0.46731842973215,4.19801540916782,0.0181190105398336,0.0478621846090122,0.0478621846090122,0.48833808392977,1
SEC31B,1.22784680679535,1.22998762193958,-1.37760873324854,0.0181234194824705,0.0478621846090122,0.0478621846090122,0.48833808392977,1
HELZ2,0.775768785411611,0.775817717488292,3.32976096622453,0.0181244457493005,0.0478621846090122,0.0478621846090122,0.48833808392977,1
GINM1,-0.543387188732389,-0.543427494272769,4.29639652813477,0.0181281923078884,0.0478628624234992,0.0478628624234992,0.488344999674017,1
GJA9,1.97367625082666,2.00711518620495,-3.35436560169153,0.0181310209536939,0.0478628624234992,0.0478628624234992,0.488344999674017,1
GCH1,0.505430774815186,0.505475660649624,3.23985419622848,0.0181372269544613,0.0478709038954857,0.0478709038954857,0.488427046848711,1
JUND,0.615205539589548,0.615218124069651,5.08396651175115,0.0181445619769839,0.0478819219563326,0.0478819219563326,0.488539464172879,1
ARHGEF37,0.72624938483206,0.72657187865281,0.775636289358983,0.0181586928668821,0.0479108667595375,0.0479108667595375,0.488834788129616,1
HSPA4L,-0.646855700312159,-0.647154176340102,1.31186640638346,0.0181645030780612,0.0479178515815126,0.0479178515815126,0.488906054299511,1
ZNF282,0.492542405003541,0.492624060208644,2.13909299285412,0.0181749117958177,0.0479297120371205,0.0479297120371205,0.489027066581199,1
RP11-400F19.6,0.559826657917145,0.560034068374753,1.03220109468459,0.0181753264457595,0.0479297120371205,0.0479297120371205,0.489027066581199,1
RP5-1099D15.1,1.83051266533029,1.8582281392079,-3.4556962150032,0.0182063823977826,0.0479884712969546,0.0479884712969546,0.489626587572456,1
CEBPZ,0.537732779923271,0.537768464071711,3.66701026036244,0.0182081738317509,0.0479884712969546,0.0479884712969546,0.489626587572456,1
HK3,0.799160077649843,0.799170596450372,5.4956917914913,0.0182098063034163,0.0479884712969546,0.0479884712969546,0.489626587572456,1
SYBU,0.749327366468342,0.750771948525441,-1.34634599823613,0.0182102786459532,0.0479884712969546,0.0479884712969546,0.489626587572456,1
ADAMTS2,1.37069108835949,1.37408462994657,-1.95281537693883,0.0182180493632475,0.0479926269852638,0.0479926269852638,0.489668988078887,1
PAM,-0.621075590268824,-0.62113699157879,3.71653913987466,0.0182194891242607,0.0479926269852638,0.0479926269852638,0.489668988078887,1
PKN3,0.606914763714066,0.607127369871946,1.12415251034115,0.01822135910358,0.0479926269852638,0.0479926269852638,0.489668988078887,1
LINC00474,0.909322141053302,0.922685673087419,-3.68836690625822,0.0182255463329129,0.0479947204266424,0.0479947204266424,0.489690347470649,1
SLC2A4RG,0.568792911360068,0.568856932558418,2.63116203940536,0.0182284898570891,0.0479947204266424,0.0479947204266424,0.489690347470649,1
SGCE,0.683208089266817,0.684259840889673,-0.954253770704197,0.0182416137040834,0.0480079491732606,0.0480079491732606,0.489825320431643,1
ZNF714,-0.597148150709986,-0.597325826066761,2.15045808127539,0.0182417457479889,0.0480079491732606,0.0480079491732606,0.489825320431643,1
HAX1,0.527637730288874,0.527663499835249,4.04676454306115,0.0182457717517269,0.0480079491732606,0.0480079491732606,0.489825320431643,1
COL27A1,1.42529172574377,1.43512670759873,-3.4204698097817,0.0182461895273686,0.0480079491732606,0.0480079491732606,0.489825320431643,1
ACADS,0.614060618545771,0.614190750936189,1.70451385735242,0.0182526611353922,0.0480083398395961,0.0480083398395961,0.489829306402014,1
PCGF6,-0.625707392956839,-0.625878492473109,2.32272740332892,0.0182526757409949,0.0480083398395961,0.0480083398395961,0.489829306402014,1
MTX1,0.565096778088738,0.565208530680859,1.8886703172046,0.0182781587993937,0.0480670206232972,0.0480670206232972,0.490428026700934,1
PHB,0.567379061580024,0.567403122520005,4.13180960330871,0.0182902767576102,0.0480905402425883,0.0480905402425883,0.490667997481901,1
LLGL2,0.644377628163143,0.644500740916311,1.95734482542629,0.0182954829685794,0.0480958818278637,0.0480958818278637,0.490722497700389,1
USPL1,0.499197545853192,0.499265086407471,2.73567261457449,0.0183451761362599,0.0482040388865114,0.0482040388865114,0.491826024654183,1
LYNX1,1.24093389196275,1.24326895684011,-2.03830273674915,0.0183451810045335,0.0482040388865114,0.0482040388865114,0.491826024654183,1
MRPS35,-0.569893982176235,-0.569918364785275,5.02468662675943,0.0183461708395792,0.0482040388865114,0.0482040388865114,0.491826024654183,1
MMS22L,-0.445086911778475,-0.445172275136952,2.67685774015226,0.0183664757483165,0.0482490216034324,0.0482490216034324,0.492284983516396,1
YTHDF1,0.535851300587722,0.535910213876815,2.7799483293451,0.0183725448392705,0.0482565974887219,0.0482565974887219,0.492362280307935,1
MLF2,0.545403423862765,0.545431694963281,3.83652117130094,0.0183864133507104,0.0482846528450794,0.0482846528450794,0.492648529234504,1
CCDC113,0.791072353933377,0.793828528801312,-2.54496655612529,0.018395031985631,0.0482880389532238,0.0482880389532238,0.492683077711067,1
TGFBR1,0.6833743331394,0.683499304991931,2.27683457302631,0.0183996535577326,0.0482880389532238,0.0482880389532238,0.492683077711067,1
CHKB,0.600267921381418,0.600362111431035,2.40052549185132,0.0184001081772354,0.0482880389532238,0.0482880389532238,0.492683077711067,1
SON,0.557495733307107,0.557509084248426,5.19025222078251,0.0184004520710865,0.0482880389532238,0.0482880389532238,0.492683077711067,1
